COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;CÓDIGO IBGE 
43;Gramado Xavier;4378;4309159
43;Gravataí;285564;4309209
43;Guabiju;1478;4309258
43;Guaíba;98331;4309308
43;Guaporé;26199;4309407
43;Guarani das Missões;7393;4309506
43;Harmonia;4967;4309555
43;Herval;6807;4307104
43;Herveiras;3019;4309571
43;Horizontina;19446;4309605
43;Hulha Negra;6894;4309654
43;Humaitá;4712;4309704
43;Ibarama;4393;4309753
43;Ibiaçá;4690;4309803
43;Ibiraiaras;7267;4309902
43;Ibirapuitã;3988;4309951
43;Ibirubá;20474;4310009
43;Igrejinha;37754;4310108
43;Ijuí;84041;4310207
43;Ilópolis;4054;4310306
43;Imbé;23721;4310330
43;Imigrante;3103;4310363
43;Independência;6054;4310405
43;Inhacorá;2207;4310413
43;Ipê;6736;4310439
43;Ipiranga do Sul;1871;4310462
43;Iraí;7046;4310504
43;Itaara;5573;4310538
43;Itacurubi;3456;4310553
43;Itapuca;2037;4310579
43;Itaqui;37363;4310603
43;Itati;2377;4310652
43;Itatiba do Sul;3143;4310702
43;Ivorá;1854;4310751
43;Ivoti;25068;4310801
43;Jaboticaba;3738;4310850
43;Jacuizinho;2718;4310876
43;Jacutinga;3532;4310900
43;Jaguarão;26327;4311007
43;Jaguari;10684;4311106
43;Jaquirana;3611;4311122
43;Jari;3472;4311130
43;Jóia;8571;4311155
43;Júlio de Castilhos;19159;4311205
43;Lagoa Bonita do Sul;2939;4311239
43;Lagoa dos Três Cantos;1604;4311270
43;Lagoa Vermelha;27751;4311304
43;Lagoão;6469;4311254
43;Lajeado;86005;4311403
43;Lajeado do Bugre;2569;4311429
43;Lavras do Sul;7410;4311502
43;Liberato Salzano;5087;4311601
43;Lindolfo Collor;6193;4311627
43;Linha Nova;1724;4311643
43;Maçambará;4539;4311718
43;Machadinho;5411;4311700
43;Mampituba;2965;4311734
43;Manoel Viana;7315;4311759
43;Maquiné;6747;4311775
43;Maratá;2713;4311791
43;Marau;45523;4311809
43;Marcelino Ramos;4239;4311908
43;Mariana Pimentel;3892;4311981
43;Mariano Moro;1987;4312005
43;Marques de Souza;3981;4312054
43;Mata;4760;4312104
43;Mato Castelhano;2543;4312138
43;Mato Leitão;4627;4312153
43;Mato Queimado;1611;4312179
43;Maximiliano de Almeida;4254;4312203
43;Minas do Leão;8130;4312252
43;Miraguaí;4899;4312302
43;Montauri;1430;4312351
43;Monte Alegre dos Campos;3237;4312377
43;Monte Belo do Sul;2514;4312385
43;Montenegro;66157;4312401
43;Mormaço;3139;4312427
43;Morrinhos do Sul;2891;4312443
43;Morro Redondo;6609;4312450
43;Morro Reuter;6570;4312476
43;Mostardas;12888;4312500
43;Muçum;4967;4312609
43;Muitos Capões;3184;4312617
43;Muliterno;1901;4312625
43;Não-Me-Toque;17886;4312658
43;Nicolau Vergueiro;1667;4312674
43;Nonoai;11574;4312708
43;Nova Alvorada;3698;4312757
43;Nova Araçá;4890;4312807
43;Nova Bassano;10089;4312906
43;Nova Boa Vista;1731;4312955
43;Nova Bréscia;3345;4313003
43;Nova Candelária;2677;4313011
43;Nova Esperança do Sul;5465;4313037
43;Nova Hartz;22147;4313060
43;Nova Pádua;2563;4313086
43;Nova Palma;6519;4313102
43;Nova Petrópolis;21717;4313201
43;Nova Prata;28021;4313300
43;Nova Ramada;2195;4313334
43;Nova Roma do Sul;3743;4313359
43;Nova Santa Rita;30482;4313375
43;Novo Barreiro;4185;4313490
43;Novo Cabrais;4246;4313391
43;Novo Hamburgo;247303;4313409
43;Novo Machado;3191;4313425
43;Novo Tiradentes;2189;4313441
43;Novo Xingu;1705;4313466
43;Osório;46815;4313508
43;Paim Filho;3731;4313607
43;Palmares do Sul;11342;4313656
43;Palmeira das Missões;32967;4313706
43;Palmitinho;7056;4313805
43;Panambi;44583;4313904
43;Pantano Grande;8995;4313953
43;Paraí;7793;4314001
43;Paraíso do Sul;7635;4314027
43;Pareci Novo;3885;4314035
43;Parobé;59419;4314050
43;Passa Sete;5790;4314068
43;Passo do Sobrado;6612;4314076
43;Passo Fundo;206103;4314100
43;Paulo Bento;2303;4314134
43;Paverama;8541;4314159
43;Pedras Altas;1928;4314175
43;Pedro Osório;7683;4314209
43;Pejuçara;3840;4314308
43;Pelotas;343826;4314407
43;Picada Café;5780;4314423
43;Pinhal;2581;4314456
43;Pinhal da Serra;1896;4314464
43;Pinhal Grande;4309;4314472
43;Pinheirinho do Vale;4926;4314498
43;Pinheiro Machado;12122;4314506
43;Pinto Bandeira;3068;4314548
43;Pirapó;2205;4314555
43;Piratini;20743;4314605
43;Planalto;9957;4314704
43;Poço das Antas;2105;4314753
43;Pontão;3898;4314779
43;Ponte Preta;1501;4314787
43;Portão;38081;4314803
43;Porto Alegre;1492530;4314902
43;Porto Lucena;4514;4315008
43;Porto Mauá;2332;4315057
43;Porto Vera Cruz;1258;4315073
43;Porto Xavier;10144;4315107
43;Pouso Novo;1586;4315131
43;Presidente Lucena;2972;4315149
43;Progresso;6235;4315156
43;Protásio Alves;1929;4315172
43;Putinga;3861;4315206
43;Quaraí;22531;4315305
43;Quatro Irmãos;1860;4315313
43;Quevedos;2793;4315321
43;Quinze de Novembro;3810;4315354
43;Redentora;11782;4315404
43;Relvado;2068;4315453
43;Restinga Sêca;15702;4315503
43;Rio dos Índios;2571;4315552
43;Rio Grande;212881;4315602
43;Rio Pardo;38257;4315701
43;Riozinho;4698;4315750
43;Roca Sales;11556;4315800
43;Rodeio Bonito;5868;4315909
43;Rolador;2270;4315958
43;Rolante;21591;4316006
43;Ronda Alta;10633;4316105
43;Rondinha;5033;4316204
43;Roque Gonzales;6750;4316303
43;Rosário do Sul;39210;4316402
43;Sagrada Família;2601;4316428
43;Saldanha Marinho;2596;4316436
43;Salto do Jacuí;12512;4316451
43;Salvador das Missões;2734;4316477
43;Salvador do Sul;7975;4316501
43;Sananduva;16382;4316600
43;Sant'Ana do Livramento;75647;4316709
43;Santa Bárbara do Sul;7813;4316733
43;Santa Cecília do Sul;1630;4316758
43;Santa Clara do Sul;6755;4316808
43;Santa Cruz do Sul;132271;4316972
43;Santa Margarida do Sul;2593;4316907
43;Santa Maria;285159;4316956
43;Santa Maria do Herval;6382;4317202
43;Santa Rosa;73882;4317251
43;Santa Tereza;1722;4317301
43;Santa Vitória do Palmar;29298;4317004
43;Santana da Boa Vista;8037;4317103
43;Santiago;49298;4317400
43;Santo Ângelo;77544;4317509
43;Santo Antônio da Patrulha;43397;4317608
43;Santo Antônio das Missões;9930;4317707
43;Santo Antônio do Palma;2118;4317558
43;Santo Antônio do Planalto;2018;4317756
43;Santo Augusto;13813;4317806
43;Santo Cristo;14177;4317905
43;Santo Expedito do Sul;2287;4317954
43;São Borja;59768;4318002
43;São Domingos do Sul;3091;4318051
43;São Francisco de Assis;18081;4318101
43;São Francisco de Paula;21871;4318200
43;São Gabriel;62187;4318309
43;São Jerônimo;24569;4318408
43;São João da Urtiga;4625;4318424
43;São João do Polêsine;2535;4318432
43;São Jorge;2808;4318440
43;São José das Missões;2491;4318457
43;São José do Herval;1917;4318465
43;São José do Hortêncio;4924;4318481
43;São José do Inhacorá;2040;4318499
43;São José do Norte;27866;4318507
43;São José do Ouro;6911;4318606
43;São José do Sul;2464;4318614
43;São José dos Ausentes;3559;4318622
43;São Leopoldo;240378;4318705
43;São Lourenço do Sul;43501;4318804
43;São Luiz Gonzaga;33124;4318903
43;São Marcos;21756;4319000
43;São Martinho;5336;4319109
43;São Martinho da Serra;3228;4319125
43;São Miguel das Missões;7692;4319158
43;São Nicolau;5153;4319208
43;São Paulo das Missões;5654;4319307
43;São Pedro da Serra;3881;4319356
43;São Pedro das Missões;2025;4319364
43;São Pedro do Butiá;2950;4319372
43;São Pedro do Sul;16100;4319406
43;São Sebastião do Caí;26161;4319505
43;São Sepé;23492;4319604
43;São Valentim;3220;4319703
43;São Valentim do Sul;2248;4319711
43;São Valério do Sul;2732;4319737
43;São Vendelino;2288;4319752
43;São Vicente do Sul;8742;4319802
43;Sapiranga;80514;4319901
43;Sapucaia do Sul;142508;4320008
43;Sarandi;25024;4320107
43;Seberi;10678;4320206
43;Sede Nova;2875;4320230
43;Segredo;7465;4320263
43;Selbach;5114;4320305
43;Senador Salgado Filho;2761;4320321
43;Sentinela do Sul;5635;4320354
43;Serafina Corrêa;18074;4320404
43;Sério;1889;4320453
43;Sertão;5220;4320503
43;Sertão Santana;6586;4320552
43;Sete de Setembro;1931;4320578
43;Severiano de Almeida;3607;4320602
43;Silveira Martins;2365;4320651
43;Sinimbu;10152;4320677
43;Sobradinho;15041;4320701
43;Soledade;31067;4320800
43;Tabaí;4816;4320859
43;Tapejara;24973;4320909
43;Tapera;10569;4321006
43;Tapes;17363;4321105
43;Taquara;57740;4321204
43;Taquari;26907;4321303
43;Taquaruçu do Sul;3081;4321329
43;Tavares;5484;4321352
43;Tenente Portela;13385;4321402
43;Terra de Areia;11323;4321436
43;Teutônia;34275;4321451
43;Tio Hugo;3078;4321469
43;Tiradentes do Sul;5532;4321477
43;Toropi;2753;4321493
43;Torres;39381;4321501
43;Tramandaí;53507;4321600
43;Travesseiro;2331;4321626
43;Três Arroios;2620;4321634
43;Três Cachoeiras;11174;4321667
43;Três Coroas;28948;4321709
43;Três de Maio;23846;4321808
43;Três Forquilhas;2643;4321832
43;Três Palmeiras;4232;4321857
43;Três Passos;23799;4321907
43;Trindade do Sul;5781;4321956
43;Triunfo;30159;4322004
43;Tucunduva;5612;4322103
43;Tunas;4585;4322152
43;Tupanci do Sul;1447;4322186
43;Tupanciretã;24182;4322202
43;Tupandi;5019;4322251
43;Tuparendi;7730;4322301
43;Turuçu;3408;4322327
43;Ubiretama;1952;4322343
43;União da Serra;1084;4322350
43;Unistalda;2306;4322376
43;Uruguaiana;126766;4322400
43;Vacaria;66916;4322509
43;Vale do Sol;11873;4322533
43;Vale Real;6046;4322541
43;Vale Verde;3531;4322525
43;Vanini;2130;4322558
43;Venâncio Aires;72373;4322608
43;Vera Cruz;27325;4322707
43;Veranópolis;26813;4322806
43;Vespasiano Corrêa;1776;4322855
43;Viadutos;4628;4322905
43;Viamão;257330;4323002
43;Vicente Dutra;4530;4323101
43;Victor Graeff;2840;4323200
43;Vila Flores;3407;4323309
43;Vila Lângaro;2070;4323358
43;Vila Maria;4368;4323408
43;Vila Nova do Sul;4274;4323457
43;Vista Alegre;2726;4323507
43;Vista Alegre do Prata;1553;4323606
43;Vista Gaúcha;2858;4323705
43;Vitória das Missões;3052;4323754
43;Westfália;3046;4323770
43;Xangri-lá;17126;4323804
50;Água Clara;16025;5000203
50;Alcinópolis;5489;5000252
50;Amambai;40247;5000609
50;Anastácio;25336;5000708
50;Anaurilândia;9116;5000807
50;Angélica;11081;5000856
50;Antônio João;9082;5000906
50;Aparecida do Taboado;26386;5001003
50;Aquidauana;48184;5001102
50;Aral Moreira;12511;5001243
50;Bandeirantes;7281;5001508
50;Bataguassu;23620;5001904
50;Batayporã;11368;5002001
50;Bela Vista;24842;5002100
50;Bodoquena;7802;5002159
50;Bonito;22401;5002209
50;Brasilândia;11835;5002308
50;Caarapó;31005;5002407
50;Camapuã;13675;5002605
50;Campo Grande;916001;5002704
50;Caracol;6247;5002803
50;Cassilândia;22063;5002902
50;Chapadão do Sul;26499;5002951
50;Corguinho;6158;5003108
50;Coronel Sapucaia;15449;5003157
50;Corumbá;112669;5003207
50;Costa Rica;21456;5003256
50;Coxim;33547;5003306
50;Deodápolis;13043;5003454
50;Dois Irmãos do Buriti;11547;5003488
50;Douradina;6025;5003504
50;Dourados;227990;5003702
50;Eldorado;12447;5003751
50;Fátima do Sul;19152;5003801
50;Figueirão;3066;5003900
50;Glória de Dourados;9934;5004007
50;Guia Lopes da Laguna;9754;5004106
50;Iguatemi;16273;5004304
50;Inocência;7566;5004403
50;Itaporã;25478;5004502
50;Itaquiraí;21604;5004601
50;Ivinhema;23277;5004700
50;Japorã;9372;5004809
50;Jaraguari;7342;5004908
50;Jardim;26375;5005004
50;Jateí;4015;5005103
50;Juti;6861;5005152
50;Ladário;24040;5005202
50;Laguna Carapã;7496;5005251
50;Maracaju;48944;5005400
50;Miranda;28423;5005608
50;Mundo Novo;18578;5005681
50;Naviraí;56484;5005707
50;Nioaque;13794;5005806
50;Nova Alvorada do Sul;22967;5006002
50;Nova Andradina;56057;5006200
50;Novo Horizonte do Sul;3556;5006259
50;Paraíso das Águas;5751;5006275
50;Paranaíba;42401;5006309
50;Paranhos;14576;5006358
50;Pedro Gomes;7568;5006408
50;Ponta Porã;95320;5006606
50;Porto Murtinho;17460;5006903
50;Ribas do Rio Pardo;25310;5007109
50;Rio Brilhante;38844;5007208
50;Rio Negro;4758;5007307
50;Rio Verde de Mato Grosso;20025;5007406
50;Rochedo;5120;5007505
50;Santa Rita do Pardo;7948;5007554
50;São Gabriel do Oeste;27660;5007695
50;Selvíria;6555;5007802
50;Sete Quedas;10751;5007703
50;Sidrolândia;60792;5007901
50;Sonora;20158;5007935
50;Tacuru;11795;5007950
50;Taquarussu;3588;5007976
50;Terenos;22721;5008008
50;Três Lagoas;125137;5008305
50;Vicentina;6115;5008404
51;Acorizal;5309;5100102
51;Água Boa;26679;5100201
51;Alta Floresta;52105;5100250
51;Alto Araguaia;19714;5100300
51;Alto Boa Vista;7092;5100359
51;Alto Garças;12323;5100409
51;Alto Paraguai;11587;5100508
51;Alto Taquari;11413;5100607
51;Apiacás;10431;5100805
51;Araguaiana;3064;5101001
51;Araguainha;909;5101209
51;Araputanga;17078;5101258
51;Arenápolis;9399;5101308
51;Aripuanã;23067;5101407
51;Barão de Melgaço;8165;5101605
51;Barra do Bugres;35642;5101704
51;Barra do Garças;61702;5101803
51;Bom Jesus do Araguaia;6830;5101852
51;Brasnorte;20571;5101902
51;Cáceres;95339;5102504
51;Campinápolis;16223;5102603
51;Campo Novo do Parecis;36917;5102637
51;Campo Verde;44033;5102678
51;Campos de Júlio;7245;5102686
51;Canabrava do Norte;4711;5102694
51;Canarana;22101;5102702
51;Carlinda;10094;5102793
51;Castanheira;8782;5102850
51;Chapada dos Guimarães;22521;5103007
51;Cláudia;12338;5103056
51;Cocalinho;5716;5103106
51;Colíder;33855;5103205
51;Colniza;41117;5103254
51;Comodoro;21249;5103304
51;Confresa;32076;5103353
51;Conquista D'Oeste;4163;5103361
51;Cotriguaçu;20717;5103379
51;Cuiabá;623614;5103403
51;Curvelândia;5267;5103437
51;Denise;9626;5103452
51;Diamantino;22311;5103502
51;Dom Aquino;8087;5103601
51;Feliz Natal;14847;5103700
51;Figueirópolis D'Oeste;3411;5103809
51;Gaúcha do Norte;7913;5103858
51;General Carneiro;5726;5103908
51;Glória D'Oeste;2990;5103957
51;Guarantã do Norte;36439;5104104
51;Guiratinga;15740;5104203
51;Indiavaí;2806;5104500
51;Ipiranga do Norte;8182;5104526
51;Itanhangá;7030;5104542
51;Itaúba;3609;5104559
51;Itiquira;13727;5104609
51;Jaciara;27696;5104807
51;Jangada;8420;5104906
51;Jauru;8377;5105002
51;Juara;35275;5105101
51;Juína;41190;5105150
51;Juruena;16811;5105176
51;Juscimeira;11124;5105200
51;Lambari D'Oeste;6246;5105234
51;Lucas do Rio Verde;69671;5105259
51;Luciara;2036;5105309
51;Marcelândia;10107;5105580
51;Matupá;17017;5105606
51;Mirassol d'Oeste;28135;5105622
51;Nobres;15332;5105903
51;Nortelândia;5858;5106000
51;Nossa Senhora do Livramento;13093;5106109
51;Nova Bandeirantes;16052;5106158
51;Nova Brasilândia;3656;5106208
51;Nova Canaã do Norte;12876;5106216
51;Nova Guarita;4407;5108808
51;Nova Lacerda;6861;5106182
51;Nova Marilândia;3332;5108857
51;Nova Maringá;9056;5108907
51;Nova Monte Verde;9375;5108956
51;Nova Mutum;48222;5106224
51;Nova Nazaré;4013;5106174
51;Nova Olímpia;20820;5106232
51;Nova Santa Helena;3755;5106190
51;Nova Ubiratã;12492;5106240
51;Nova Xavantina;21695;5106257
51;Novo Horizonte do Norte;4069;5106273
51;Novo Mundo;9545;5106265
51;Novo Santo Antônio;2769;5106315
51;Novo São Joaquim;4837;5106281
51;Paranaíta;11291;5106299
51;Paranatinga;23250;5106307
51;Pedra Preta;17547;5106372
51;Peixoto de Azevedo;35695;5106422
51;Planalto da Serra;2637;5106455
51;Poconé;33386;5106505
51;Pontal do Araguaia;6972;5106653
51;Ponte Branca;1525;5106703
51;Pontes e Lacerda;46105;5106752
51;Porto Alegre do Norte;12849;5106778
51;Porto dos Gaúchos;5344;5106802
51;Porto Esperidião;12176;5106828
51;Porto Estrela;2794;5106851
51;Poxoréu;15936;5107008
51;Primavera do Leste;63876;5107040
51;Querência;18386;5107065
51;Reserva do Cabaçal;2754;5107156
51;Ribeirão Cascalheira;10450;5107180
51;Ribeirãozinho;2439;5107198
51;Rio Branco;5147;5107206
51;Rondolândia;4069;5107578
51;Rondonópolis;239613;5107602
51;Rosário Oeste;16999;5107701
51;Salto do Céu;3226;5107750
51;Santa Carmem;4600;5107248
51;Santa Cruz do Xingu;2700;5107743
51;Santa Rita do Trivelato;3602;5107768
51;Santa Terezinha;8547;5107776
51;Santo Afonso;3164;5107263
51;Santo Antônio do Leste;5459;5107792
51;Santo Antônio do Leverger;17188;5107800
51;São Félix do Araguaia;11934;5107859
51;São José do Povo;4102;5107297
51;São José do Rio Claro;21351;5107305
51;São José do Xingu;5646;5107354
51;São José dos Quatro Marcos;18788;5107107
51;São Pedro da Cipa;4823;5107404
51;Sapezal;27485;5107875
51;Serra Nova Dourada;1705;5107883
51;Sinop;148960;5107909
51;Sorriso;94941;5107925
51;Tabaporã;9357;5107941
51;Tangará da Serra;107631;5107958
51;Tapurah;14380;5108006
51;Terra Nova do Norte;9284;5108055
51;Tesouro;3761;5108105
51;Torixoréu;3487;5108204
51;União do Sul;3455;5108303
51;Vale de São Domingos;3124;5108352
51;Várzea Grande;290383;5108402
51;Vera;11731;5108501
51;Vila Bela da Santíssima Trindade;16412;5105507
51;Vila Rica;26946;5108600
52;Abadia de Goiás;9158;5200050
52;Abadiânia;20873;5200100
52;Acreúna;22710;5200134
52;Adelândia;2515;5200159
52;Água Fria de Goiás;5843;5200175
52;Água Limpa;1809;5200209
52;Águas Lindas de Goiás;222850;5200258
52;Alexânia;28360;5200308
52;Aloândia;1976;5200506
52;Alto Horizonte;6796;5200555
52;Alto Paraíso de Goiás;7751;5200605
52;Alvorada do Norte;8749;5200803
52;Amaralina;3875;5200829
52;Americano do Brasil;6220;5200852
52;Amorinópolis;3011;5200902
52;Anápolis;396526;5201108
52;Anhanguera;1171;5201207
52;Anicuns;22113;5201306
52;Aparecida de Goiânia;601844;5201405
52;Aparecida do Rio Doce;2474;5201454
52;Aporé;4266;5201504
52;Araçu;3450;5201603
52;Aragarças;20410;5201702
52;Aragoiânia;10680;5201801
52;Araguapaz;7795;5202155
52;Arenópolis;2462;5202353
52;Aruanã;10340;5202502
52;Aurilândia;3000;5202601
52;Avelinópolis;2401;5202809
52;Baliza;5418;5203104
52;Barro Alto;11643;5203203
52;Bela Vista de Goiás;31004;5203302
52;Bom Jardim de Goiás;8912;5203401
52;Bom Jesus de Goiás;26069;5203500
52;Bonfinópolis;10120;5203559
52;Bonópolis;4579;5203575
52;Brazabrantes;3812;5203609
52;Britânia;5815;5203807
52;Buriti Alegre;9515;5203906
52;Buriti de Goiás;2464;5203939
52;Buritinópolis;3272;5203962
52;Cabeceiras;8098;5204003
52;Cachoeira Alta;12843;5204102
52;Cachoeira de Goiás;1336;5204201
52;Cachoeira Dourada;7997;5204250
52;Caçu;16525;5204300
52;Caiapônia;19304;5204409
52;Caldas Novas;95183;5204508
52;Caldazinha;3900;5204557
52;Campestre de Goiás;3662;5204607
52;Campinaçu;3628;5204656
52;Campinorte;12880;5204706
52;Campo Alegre de Goiás;7884;5204805
52;Campo Limpo de Goiás;8087;5204854
52;Campos Belos;20124;5204904
52;Campos Verdes;1526;5204953
52;Carmo do Rio Verde;10299;5205000
52;Castelândia;3380;5205059
52;Catalão;113091;5205109
52;Caturaí;5132;5205208
52;Cavalcante;9740;5205307
52;Ceres;22407;5205406
52;Cezarina;8794;5205455
52;Chapadão do Céu;10797;5205471
52;Cidade Ocidental;74370;5205497
52;Cocalzinho de Goiás;20771;5205513
52;Colinas do Sul;3339;5205521
52;Córrego do Ouro;2254;5205703
52;Corumbá de Goiás;11223;5205802
52;Corumbaíba;10012;5205901
52;Cristalina;61385;5206206
52;Cristianópolis;2962;5206305
52;Crixás;17136;5206404
52;Cromínia;3458;5206503
52;Cumari;2820;5206602
52;Damianópolis;3302;5206701
52;Damolândia;2944;5206800
52;Davinópolis;2094;5206909
52;Diorama;2477;5207105
52;Divinópolis de Goiás;4701;5208301
52;Doverlândia;7174;5207253
52;Edealina;3678;5207352
52;Edéia;12559;5207402
52;Estrela do Norte;3253;5207501
52;Faina;6527;5207535
52;Fazenda Nova;5471;5207600
52;Firminópolis;13604;5207808
52;Flores de Goiás;17415;5207907
52;Formosa;125705;5208004
52;Formoso;4098;5208103
52;Gameleira de Goiás;3923;5208152
52;Goianápolis;11217;5208400
52;Goiandira;5650;5208509
52;Goianésia;72045;5208608
52;Goiânia;1555626;5208707
52;Goianira;46278;5208806
52;Goiás;22122;5208905
52;Goiatuba;34307;5209101
52;Gouvelândia;6076;5209150
52;Guapó;14206;5209200
52;Guaraíta;1905;5209291
52;Guarani de Goiás;3801;5209408
52;Guarinos;1681;5209457
52;Heitoraí;3742;5209606
52;Hidrolândia;22533;5209705
52;Hidrolina;3450;5209804
52;Iaciara;14215;5209903
52;Inaciolândia;6275;5209937
52;Indiara;15962;5209952
52;Inhumas;53655;5210000
52;Ipameri;27365;5210109
52;Ipiranga de Goiás;2892;5210158
52;Iporá;31471;5210208
52;Israelândia;2772;5210307
52;Itaberaí;44329;5210406
52;Itaguari;4684;5210562
52;Itaguaru;5184;5210604
52;Itajá;4412;5210802
52;Itapaci;23850;5210901
52;Itapirapuã;4380;5211008
52;Itapuranga;25597;5211206
52;Itarumã;7337;5211305
52;Itauçu;8968;5211404
52;Itumbiara;106845;5211503
52;Ivolândia;2295;5211602
52;Jandaia;6001;5211701
52;Jaraguá;52160;5211800
52;Jataí;103221;5211909
52;Jaupaci;2843;5212006
52;Jesúpolis;2497;5212055
52;Joviânia;7417;5212105
52;Jussara;18266;5212204
52;Lagoa Santa;1652;5212253
52;Leopoldo de Bulhões;7663;5212303
52;Luziânia;214645;5212501
52;Mairipotaba;2358;5212600
52;Mambaí;9277;5212709
52;Mara Rosa;9234;5212808
52;Marzagão;2263;5212907
52;Matrinchã;4321;5212956
52;Maurilândia;14568;5213004
52;Mimoso de Goiás;2575;5213053
52;Minaçu;28518;5213087
52;Mineiros;69477;5213103
52;Moiporá;1471;5213400
52;Monte Alegre de Goiás;8759;5213509
52;Montes Claros de Goiás;8037;5213707
52;Montividiu;13935;5213756
52;Montividiu do Norte;4538;5213772
52;Morrinhos;46955;5213806
52;Morro Agudo de Goiás;2217;5213855
52;Mossâmedes;4120;5213905
52;Mozarlândia;16077;5214002
52;Mundo Novo;4540;5214051
52;Mutunópolis;3749;5214101
52;Nazário;9375;5214408
52;Nerópolis;30931;5214507
52;Niquelândia;47064;5214606
52;Nova América;2362;5214705
52;Nova Aurora;2236;5214804
52;Nova Crixás;13020;5214838
52;Nova Glória;8063;5214861
52;Nova Iguaçu de Goiás;2939;5214879
52;Nova Roma;3208;5214903
52;Nova Veneza;10193;5215009
52;Novo Brasil;2775;5215207
52;Novo Gama;119649;5215231
52;Novo Planalto;4592;5215256
52;Orizona;15834;5215306
52;Ouro Verde de Goiás;3679;5215405
52;Ouvidor;6895;5215504
52;Padre Bernardo;35011;5215603
52;Palestina de Goiás;3470;5215652
52;Palmeiras de Goiás;29915;5215702
52;Palmelo;2382;5215801
52;Palminópolis;3578;5215900
52;Panamá;2590;5216007
52;Paranaiguara;10221;5216304
52;Paraúna;10988;5216403
52;Perolândia;3156;5216452
52;Petrolina de Goiás;10240;5216809
52;Pilar de Goiás;2135;5216908
52;Piracanjuba;24543;5217104
52;Piranhas;10161;5217203
52;Pirenópolis;25218;5217302
52;Pires do Rio;31909;5217401
52;Planaltina;91345;5217609
52;Pontalina;17899;5217708
52;Porangatu;45866;5218003
52;Porteirão;3979;5218052
52;Portelândia;4032;5218102
52;Posse;37924;5218300
52;Professor Jamil;3211;5218391
52;Quirinópolis;51323;5218508
52;Rialma;10961;5218607
52;Rianápolis;4832;5218706
52;Rio Quente;4728;5218789
52;Rio Verde;247259;5218805
52;Rubiataba;20012;5218904
52;Sanclerlândia;7630;5219001
52;Santa Bárbara de Goiás;6701;5219100
52;Santa Cruz de Goiás;2782;5219209
52;Santa Fé de Goiás;5585;5219258
52;Santa Helena de Goiás;38962;5219308
52;Santa Isabel;3821;5219357
52;Santa Rita do Araguaia;9110;5219407
52;Santa Rita do Novo Destino;3367;5219456
52;Santa Rosa de Goiás;2200;5219506
52;Santa Tereza de Goiás;3207;5219605
52;Santa Terezinha de Goiás;8386;5219704
52;Santo Antônio da Barra;4886;5219712
52;Santo Antônio de Goiás;6593;5219738
52;Santo Antônio do Descoberto;76871;5219753
52;São Domingos;13305;5219803
52;São Francisco de Goiás;6265;5219902
52;São João d'Aliança;14423;5220058
52;São João da Paraúna;1312;5220009
52;São Luís de Montes Belos;34488;5220108
52;São Luiz do Norte;5263;5220157
52;São Miguel do Araguaia;21849;5220207
52;São Miguel do Passa Quatro;4105;5220264
52;São Patrício;2040;5220280
52;São Simão;21318;5220405
52;Senador Canedo;121447;5220454
52;Serranópolis;8737;5220504
52;Silvânia;20938;5220603
52;Simolândia;6895;5220686
52;Sítio d'Abadia;3040;5220702
52;Taquaral de Goiás;3506;5221007
52;Teresina de Goiás;3538;5221080
52;Terezópolis de Goiás;8326;5221197
52;Três Ranchos;2830;5221304
52;Trindade;132006;5221403
52;Trombas;3497;5221452
52;Turvânia;4526;5221502
52;Turvelândia;5447;5221551
52;Uirapuru;2829;5221577
52;Uruaçu;41150;5221601
52;Uruana;13795;5221700
52;Urutaí;3056;5221809
52;Valparaíso de Goiás;175720;5221858
52;Varjão;3848;5221908
52;Vianópolis;14088;5222005
52;Vicentinópolis;9002;5222054
52;Vila Boa;6451;5222203
52;Vila Propício;5941;5222302
53;Brasília;3094325;5300108
