COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
23;Solonópole;18389
23;Tabuleiro do Norte;32079
23;Tamboril;26199
23;Tarrafas;8555
23;Tauá;59259
23;Tejuçuoca;19551
23;Tianguá;77111
23;Trairi;56653
23;Tururu;16588
23;Ubajara;35295
23;Umari;7740
23;Umirim;19976
23;Uruburetama;22223
23;Uruoca;13988
23;Varjota;18520
23;Várzea Alegre;41078
23;Viçosa do Ceará;61916
24;Acari;11106
24;Açu;58743
24;Afonso Bezerra;11024
24;Água Nova;3293
24;Alexandria;13529
24;Almino Afonso;4685
24;Alto do Rodrigues;14923
24;Angicos;11695
24;Antônio Martins;7162
24;Apodi;35904
24;Areia Branca;28156
24;Arês;14526
24;Campo Grande;9686
24;Baía Formosa;9373
24;Baraúna;29112
24;Barcelona;3989
24;Bento Fernandes;5552
24;Bodó;2171
24;Bom Jesus;10323
24;Brejinho;12873
24;Caiçara do Norte;6572
24;Caiçara do Rio do Vento;3745
24;Caicó;68726
24;Campo Redondo;11363
24;Canguaretama;34814
24;Caraúbas;20588
24;Carnaúba dos Dantas;8297
24;Carnaubais;10972
24;Ceará-Mirim;74268
24;Cerro Corá;11182
24;Coronel Ezequiel;5501
24;Coronel João Pessoa;4918
24;Cruzeta;7968
24;Currais Novos;45022
24;Doutor Severiano;7068
24;Parnamirim;272490
24;Encanto;5697
24;Equador;6064
24;Espírito Santo;10463
24;Extremoz;29282
24;Felipe Guerra;6009
24;Fernando Pedroza;3081
24;Florânia;9772
24;Francisco Dantas;2801
24;Frutuoso Gomes;4015
24;Galinhos;2903
24;Goianinha;27004
24;Governador Dix-Sept Rosado;13115
24;Grossos;10541
24;Guamaré;16261
24;Ielmo Marinho;14033
24;Ipanguaçu;15759
24;Ipueira;2264
24;Itajá;7641
24;Itaú;5916
24;Jaçanã;9341
24;Jandaíra;6907
24;Janduís;5228
24;Januário Cicco;10367
24;Japi;4935
24;Jardim de Angicos;2600
24;Jardim de Piranhas;15044
24;Jardim do Seridó;12397
24;João Câmara;35360
24;João Dias;2653
24;José da Penha;5941
24;Jucurutu;18335
24;Jundiá;3945
24;Lagoa d'Anta;6851
24;Lagoa de Pedras;7624
24;Lagoa de Velhos;2732
24;Lagoa Nova;15880
24;Lagoa Salgada;8348
24;Lajes;11410
24;Lajes Pintadas;4768
24;Lucrécia;4053
24;Luís Gomes;10175
24;Macaíba;82828
24;Macau;32260
24;Major Sales;4102
24;Marcelino Vieira;8325
24;Martins;8790
24;Maxaranguape;12714
24;Messias Targino;4665
24;Montanhas;11166
24;Monte Alegre;22698
24;Monte das Gameleiras;2063
24;Mossoró;303792
24;Natal;896708
24;Nísia Floresta;28266
24;Nova Cruz;37554
24;Olho d'Água do Borges;4231
24;Ouro Branco;4813
24;Paraná;4298
24;Paraú;3732
24;Parazinho;5307
24;Parelhas;21611
24;Rio do Fogo;10961
24;Passa e Fica;13667
24;Passagem;3114
24;Patu;12861
24;Santa Maria;5689
24;Pau dos Ferros;30802
24;Pedra Grande;3163
24;Pedra Preta;2419
24;Pedro Avelino;6591
24;Pedro Velho;14881
24;Pendências;15411
24;Pilões;3900
24;Poço Branco;15646
24;Portalegre;7944
24;Porto do Mangue;6605
24;Serra Caiada;10646
24;Pureza;9825
24;Rafael Fernandes;5158
24;Rafael Godeiro;3214
24;Riacho da Cruz;3648
24;Riacho de Santana;4194
24;Riachuelo;8310
24;Rodolfo Fernandes;4457
24;Tibau;4173
24;Ruy Barbosa;3584
24;Santa Cruz;40295
24;Santana do Matos;11808
24;Santana do Seridó;2699
24;Santo Antônio;24422
24;São Bento do Norte;2687
24;São Bento do Trairí;4541
24;São Fernando;3606
24;São Francisco do Oeste;4281
24;São Gonçalo do Amarante;104919
24;São João do Sabugi;6221
24;São José de Mipibu;44566
24;São José do Campestre;12901
24;São José do Seridó;4696
24;São Miguel;23789
24;São Miguel do Gostoso;10441
24;São Paulo do Potengi;17858
24;São Pedro;5889
24;São Rafael;8183
24;São Tomé;11051
24;São Vicente;6476
24;Senador Elói de Souza;6167
24;Senador Georgino Avelino;4527
24;Serra de São Bento;5739
24;Serra do Mel;12225
24;Serra Negra do Norte;8105
24;Serrinha;6128
24;Serrinha dos Pintos;4832
24;Severiano Melo;1743
24;Sítio Novo;5600
24;Taboleiro Grande;2606
24;Taipu;12314
24;Tangará;16008
24;Tenente Ananias;10923
24;Tenente Laurentino Cruz;6085
24;Tibau do Sul;14694
24;Timbaúba dos Batistas;2427
24;Touros;33716
24;Triunfo Potiguar;3195
24;Umarizal;10485
24;Upanema;14937
24;Várzea;5529
24;Venha-Ver;4232
24;Vera Cruz;12789
24;Viçosa;1731
24;Vila Flor;3217
25;Água Branca;10375
25;Aguiar;5622
25;Alagoa Grande;28384
25;Alagoa Nova;20992
25;Alagoinha;14629
25;Alcantil;5527
25;Algodão de Jandaíra;2588
25;Alhandra;19865
25;São João do Rio do Peixe;18020
25;Amparo;2264
25;Aparecida;8482
25;Araçagi;16857
25;Arara;13613
25;Araruna;20610
25;Areia;22493
25;Areia de Baraúnas;2105
25;Areial;7054
25;Aroeiras;19081
25;Assunção;4067
25;Baía da Traição;9197
25;Bananeiras;21220
25;Baraúna;5033
25;Barra de Santana;8338
25;Barra de Santa Rosa;15607
25;Barra de São Miguel;6095
25;Bayeux;97519
25;Belém;17733
25;Belém do Brejo do Cruz;7356
25;Bernardino Batista;3571
25;Boa Ventura;5248
25;Boa Vista;7218
25;Bom Jesus;2588
25;Bom Sucesso;4937
25;Bonito de Santa Fé;12126
25;Boqueirão;17934
25;Igaracy;6092
25;Borborema;5311
25;Brejo do Cruz;14287
25;Brejo dos Santos;6479
25;Caaporã;22079
25;Cabaceiras;5710
25;Cabedelo;69773
25;Cachoeira dos Índios;10364
25;Cacimba de Areia;3708
25;Cacimba de Dentro;17169
25;Cacimbas;7225
25;Caiçara;7182
25;Cajazeiras;62576
25;Cajazeirinhas;3217
25;Caldas Brandão;6077
25;Camalaú;6048
25;Campina Grande;413830
25;Capim;6715
25;Caraúbas;4206
25;Carrapateira;2714
25;Casserengue;7530
25;Catingueira;4938
25;Catolé do Rocha;30819
25;Caturité;4898
25;Conceição;19030
25;Condado;6662
25;Conde;25341
25;Congo;4787
25;Coremas;15438
25;Coxixola;1948
25;Cruz do Espírito Santo;17599
25;Cubati;7866
25;Cuité;20331
25;Cuitegi;6748
25;Cuité de Mamanguape;6360
25;Curral de Cima;5209
25;Curral Velho;2508
25;Damião;5409
25;Desterro;8332
25;Vista Serrana;3850
25;Diamante;6506
25;Dona Inês;10375
25;Duas Estradas;3569
25;Emas;3556
25;Esperança;33386
25;Fagundes;11180
25;Frei Martinho;2989
25;Gado Bravo;8292
25;Guarabira;59389
25;Gurinhém;14125
25;Gurjão;3477
25;Ibiara;5877
25;Imaculada;11877
25;Ingá;18184
25;Itabaiana;24363
25;Itaporanga;24960
25;Itapororoca;18978
25;Itatuba;11069
25;Jacaraú;14467
25;Jericó;7751
25;João Pessoa;825796
25;Juarez Távora;8014
25;Juazeirinho;18422
25;Junco do Seridó;7238
25;Juripiranga;10830
25;Juru;9831
25;Lagoa;4640
25;Lagoa de Dentro;7754
25;Lagoa Seca;27728
25;Lastro;2698
25;Livramento;7274
25;Logradouro;4406
25;Lucena;13344
25;Mãe d'Água;3988
25;Malta;5745
25;Mamanguape;45385
25;Manaíra;10988
25;Marcação;8746
25;Mari;21895
25;Marizópolis;6689
25;Massaranduba;14077
25;Mataraca;8642
25;Matinhas;4528
25;Mato Grosso;2944
25;Maturéia;6690
25;Mogeiro;13238
25;Montadas;5806
25;Monte Horebe;4867
25;Monteiro;33638
25;Mulungu;9962
25;Natuba;10449
25;Nazarezinho;7271
25;Nova Floresta;10614
25;Nova Olinda;5892
25;Nova Palmeira;5011
25;Olho d'Água;6399
25;Olivedos;3989
25;Ouro Velho;3052
25;Parari;1747
25;Passagem;2453
25;Patos;108766
25;Paulista;12411
25;Pedra Branca;3802
25;Pedra Lavrada;7954
25;Pedras de Fogo;28607
25;Piancó;16147
25;Picuí;18737
25;Pilar;12036
25;Pilões;6518
25;Pilõezinhos;4937
25;Pirpirituba;10590
25;Pitimbu;19478
25;Pocinhos;18848
25;Poço Dantas;3877
25;Poço de José de Moura;4366
25;Pombal;32803
25;Prata;4265
25;Princesa Isabel;23749
25;Puxinanã;13801
25;Queimadas;44388
25;Quixaba;2009
25;Remígio;19973
25;Pedro Régis;6139
25;Riachão;3650
25;Riachão do Bacamarte;4562
25;Riachão do Poço;4571
25;Riacho de Santo Antônio;1999
25;Riacho dos Cavalos;8555
25;Rio Tinto;24258
25;Salgadinho;3975
25;Salgado de São Félix;12123
25;Santa Cecília;6526
25;Santa Cruz;6579
25;Santa Helena;5853
25;Santa Inês;3591
25;Santa Luzia;15470
25;Santana de Mangueira;5098
25;Santana dos Garrotes;6942
25;Joca Claudino;2640
25;Santa Rita;138093
25;Santa Teresinha;4550
25;Santo André;2496
25;São Bento;34650
25;São Bentinho;4602
25;São Domingos do Cariri;2645
25;São Domingos;3119
25;São Francisco;3377
25;São João do Cariri;4170
25;São João do Tigre;4408
25;São José da Lagoa Tapada;7622
25;São José de Caiana;6394
25;São José de Espinharas;4631
25;São José dos Ramos;6037
25;São José de Piranhas;20406
25;São José de Princesa;3898
25;São José do Bonfim;3619
25;São José do Brejo do Cruz;1821
25;São José do Sabugi;4153
25;São José dos Cordeiros;3607
25;São Mamede;7682
25;São Miguel de Taipu;7450
25;São Sebastião de Lagoa de Roça;11793
25;São Sebastião do Umbuzeiro;3534
25;Sapé;52977
25;São Vicente do Seridó;10919
25;Serra Branca;13807
25;Serra da Raiz;3114
25;Serra Grande;2921
25;Serra Redonda;7001
25;Serraria;6037
25;Sertãozinho;5152
25;Sobrado;7845
25;Solânea;26051
25;Soledade;15211
25;Sossêgo;3631
25;Sousa;69997
25;Sumé;17096
25;Tacima;11024
25;Taperoá;15505
25;Tavares;14791
25;Teixeira;15333
25;Tenório;3103
25;Triunfo;9473
25;Uiraúna;15356
25;Umbuzeiro;9914
25;Várzea;2870
25;Vieirópolis;5395
25;Zabelê;2269
26;Abreu e Lima;100698
26;Afogados da Ingazeira;37546
26;Afrânio;19981
26;Agrestina;25240
26;Água Preta;37386
26;Águas Belas;43923
26;Alagoinha;14798
26;Aliança;38408
26;Altinho;22996
26;Amaraji;22910
26;Angelim;11301
26;Araçoiaba;20936
26;Araripina;85301
26;Arcoverde;75295
26;Barra de Guabiraba;14632
26;Barreiros;42866
26;Belém de Maria;12169
26;Belém do São Francisco;20730
26;Belo Jardim;76930
26;Betânia;12811
26;Bezerros;60960
26;Bodocó;38605
26;Bom Conselho;48975
26;Bom Jardim;40038
26;Bonito;38101
26;Brejão;8981
26;Brejinho;7489
26;Brejo da Madre de Deus;51696
26;Buenos Aires;13224
26;Buíque;59448
26;Cabo de Santo Agostinho;210796
26;Cabrobó;34778
26;Cachoeirinha;20618
26;Caetés;29065
26;Calçado;10983
26;Calumbi;5744
26;Camaragibe;159945
26;Camocim de São Félix;19032
26;Camutanga;8592
26;Canhotinho;24743
26;Capoeiras;20048
26;Carnaíba;19666
26;Carnaubeira da Penha;13117
26;Carpina;85131
26;Caruaru;369343
26;Casinhas;14395
26;Catende;43778
26;Cedro;11972
26;Chã de Alegria;13641
26;Chã Grande;21929
26;Condado;26755
26;Correntes;18327
26;Cortês;12543
26;Cumaru;9494
26;Cupira;24237
26;Custódia;37633
26;Dormentes;19246
26;Escada;69701
26;Exu;31709
26;Feira Nova;22360
26;Fernando de Noronha;3140
26;Ferreiros;12216
26;Flores;22612
26;Floresta;33488
26;Frei Miguelinho;15633
26;Gameleira;31578
26;Garanhuns;141347
26;Glória do Goitá;30847
26;Goiana;80345
26;Granito;7586
26;Gravatá;85309
26;Iati;19284
26;Ibimirim;29585
26;Ibirajuba;7773
26;Igarassu;119690
26;Iguaracy;12265
26;Inajá;24034
26;Ingazeira;4537
26;Ipojuca;99101
26;Ipubi;31515
26;Itacuruba;5013
26;Itaíba;26268
26;Ilha de Itamaracá;27076
26;Itambé;36495
26;Itapetim;13492
26;Itapissuma;27144
26;Itaquitinga;17056
26;Jaboatão dos Guararapes;711330
26;Jaqueira;11632
26;Jataúba;17305
26;Jatobá;14904
26;João Alfredo;33570
26;Joaquim Nabuco;15999
26;Jucati;11545
26;Jupi;15007
26;Jurema;15483
26;Lagoa do Carro;18429
26;Lagoa de Itaenga;21490
26;Lagoa do Ouro;13300
26;Lagoa dos Gatos;16345
26;Lagoa Grande;26090
26;Lajedo;40883
26;Limoeiro;56149
26;Macaparana;25565
26;Machados;16549
26;Manari;22110
26;Maraial;11098
26;Mirandiba;15548
26;Moreno;63792
26;Nazaré da Mata;32673
26;Olinda;393734
26;Orobó;23985
26;Orocó;15309
26;Ouricuri;70466
26;Palmares;63745
26;Palmeirina;7509
26;Panelas;26438
26;Paranatama;11608
26;Parnamirim;22198
26;Passira;28856
26;Paudalho;57346
26;Paulista;336919
26;Pedra;22716
26;Pesqueira;68067
26;Petrolândia;37246
26;Petrolina;359372
26;Poção;11308
26;Pombos;27204
26;Primavera;15231
26;Quipapá;26309
26;Quixaba;6796
26;Recife;1661017
26;Riacho das Almas;20744
26;Ribeirão;47813
26;Rio Formoso;23719
26;Sairé;9600
26;Salgadinho;11214
26;Salgueiro;61561
26;Saloá;15880
26;Sanharó;27308
26;Santa Cruz;15713
26;Santa Cruz da Baixa Verde;12708
26;Santa Cruz do Capibaribe;111812
26;Santa Filomena;14645
26;Santa Maria da Boa Vista;42266
26;Santa Maria do Cambucá;14308
26;Santa Terezinha;11914
26;São Benedito do Sul;16239
26;São Bento do Una;60567
26;São Caitano;37488
26;São João;23002
26;São Joaquim do Monte;21439
26;São José da Coroa Grande;21868
26;São José do Belmonte;34082
26;São José do Egito;34210
26;São Lourenço da Mata;114910
26;São Vicente Férrer;18150
26;Serra Talhada;87467
26;Serrita;19226
26;Sertânia;36189
26;Sirinhaém;46845
26;Moreilândia;11269
26;Solidão;6034
26;Surubim;66192
26;Tabira;28860
26;Tacaimbó;12843
26;Tacaratu;26439
26;Tamandaré;23852
26;Taquaritinga do Norte;29472
26;Terezinha;7227
26;Terra Nova;10314
26;Timbaúba;52587
26;Toritama;47088
26;Tracunhaém;13856
26;Trindade;31103
26;Triunfo;15232
26;Tupanatinga;27793
26;Tuparetama;8266
26;Venturosa;18835
26;Verdejante;9572
26;Vertente do Lério;7526
26;Vertentes;21172
26;Vicência;32897
26;Vitória de Santo Antão;140389
26;Xexéu;14789
27;Água Branca;20263
27;Anadia;17507
27;Arapiraca;234309
27;Atalaia;47540
27;Barra de Santo Antônio;16201
27;Barra de São Miguel;8434
27;Batalha;18440
27;Belém;4226
27;Belo Monte;6717
27;Boca da Mata;27429
27;Branquinha;10426
27;Cacimbinhas;10920
27;Cajueiro;21397
27;Campestre;6972
27;Campo Alegre;57997
27;Campo Grande;9576
27;Canapi;17715
27;Capela;16907
27;Carneiros;9568
27;Chã Preta;7311
27;Coité do Nóia;10594
27;Colônia Leopoldina;21935
27;Coqueiro Seco;5882
27;Coruripe;57647
27;Craíbas;24396
27;Delmiro Gouveia;52501
27;Dois Riachos;11059
27;Estrela de Alagoas;18304
27;Feira Grande;22192
27;Feliz Deserto;4803
27;Flexeiras;12823
27;Girau do Ponciano;41549
27;Ibateguara;15637
27;Igaci;25596
27;Igreja Nova;24670
27;Inhapi;18398
27;Jacaré dos Homens;5185
27;Jacuípe;6992
27;Japaratinga;8444
27;Jaramataia;5751
27;Jequiá da Praia;11495
27;Joaquim Gomes;24167
27;Jundiá;4119
27;Junqueiro;24716
27;Lagoa da Canoa;17692
27;Limoeiro de Anadia;28904
27;Maceió;1031597
27;Major Isidoro;19923
27;Maragogi;33351
27;Maravilha;8850
27;Marechal Deodoro;52848
27;Maribondo;13123
27;Mar Vermelho;3474
27;Mata Grande;25200
27;Matriz de Camaragibe;24627
27;Messias;18201
27;Minador do Negrão;5315
27;Monteirópolis;7171
27;Murici;28428
27;Novo Lino;12837
27;Olho d'Água das Flores;21690
27;Olho d'Água do Casado;9507
27;Olho d'Água Grande;5133
27;Olivença;11681
27;Ouro Branco;11573
27;Palestina;5061
27;Palmeira dos Índios;73452
27;Pão de Açúcar;24307
27;Pariconha;10546
27;Paripueira;13484
27;Passo de Camaragibe;15270
27;Paulo Jacinto;7556
27;Penedo;64005
27;Piaçabuçu;17868
27;Pilar;35310
27;Pindoba;2903
27;Piranhas;25324
27;Poço das Trincheiras;14447
27;Porto Calvo;27331
27;Porto de Pedras;7618
27;Porto Real do Colégio;20158
27;Quebrangulo;11202
27;Rio Largo;75662
27;Roteiro;6634
27;Santa Luzia do Norte;7344
27;Santana do Ipanema;47910
27;Santana do Mundaú;10637
27;São Brás;6977
27;São José da Laje;24064
27;São José da Tapera;32462
27;São Luís do Quitunde;34825
27;São Miguel dos Campos;62328
27;São Miguel dos Milagres;8073
27;São Sebastião;34424
27;Satuba;14042
27;Senador Rui Palmeira;13893
27;Tanque d'Arca;6115
27;Taquarana;20162
27;Teotônio Vilela;44570
27;Traipu;27934
27;União dos Palmares;65963
27;Viçosa;25655
28;Amparo do São Francisco;2386
28;Aquidabã;21796
28;Aracaju;672614
28;Arauá;9840
28;Areia Branca;18825
28;Barra dos Coqueiros;31439
28;Boquim;26980
28;Brejo Grande;8396
28;Campo do Brito;18325
28;Canhoba;4003
28;Canindé de São Francisco;30894
28;Capela;34808
28;Carira;22393
28;Carmópolis;17232
28;Cedro de São João;5929
28;Cristinápolis;18181
28;Cumbe;4008
28;Divina Pastora;5290
28;Estância;69919
28;Feira Nova;5617
28;Frei Paulo;15688
28;Gararu;11599
28;General Maynard;3421
28;Gracho Cardoso;5831
28;Ilha das Flores;8522
28;Indiaroba;18337
28;Itabaiana;96839
28;Itabaianinha;42399
28;Itabi;4869
28;Itaporanga d'Ajuda;35054
28;Japaratuba;19067
28;Japoatã;13422
28;Lagarto;106015
28;Laranjeiras;30327
28;Macambira;7002
28;Malhada dos Bois;3715
28;Malhador;12689
28;Maruim;17328
28;Moita Bonita;11361
28;Monte Alegre de Sergipe;15315
28;Muribeca;7653
28;Neópolis;18688
28;Nossa Senhora Aparecida;8822
28;Nossa Senhora da Glória;37715
28;Nossa Senhora das Dores;26957
28;Nossa Senhora de Lourdes;6509
28;Nossa Senhora do Socorro;187733
28;Pacatuba;14650
28;Pedra Mole;3309
28;Pedrinhas;9727
28;Pinhão;6678
28;Pirambu;9436
28;Poço Redondo;35461
28;Poço Verde;24003
28;Porto da Folha;28788
28;Propriá;29756
28;Riachão do Dantas;19813
28;Riachuelo;10354
28;Ribeirópolis;18891
28;Rosário do Catete;11158
28;Salgado;20051
28;Santa Luzia do Itanhy;14205
28;Santana do São Francisco;7906
28;Santa Rosa de Lima;3933
28;Santo Amaro das Brotas;12200
28;São Cristóvão;92090
28;São Domingos;11276
28;São Francisco;3837
28;São Miguel do Aleixo;3964
28;Simão Dias;40724
28;Siriri;9046
28;Telha;3271
28;Tobias Barreto;52861
28;Tomar do Geru;13534
28;Umbaúba;25800
29;Abaíra;8681
29;Abaré;20594
29;Acajutiba;15214
29;Adustina;17209
29;Água Fria;17096
29;Érico Cardoso;10513
29;Aiquara;4387
29;Alagoinhas;153023
29;Alcobaça;22509
29;Almadina;5273
29;Amargosa;37631
29;Amélia Rodrigues;24997
29;América Dourada;16086
29;Anagé;21229
29;Andaraí;13122
29;Andorinha;14416
29;Angical;13902
29;Anguera;11369
29;Antas;19659
29;Antônio Cardoso;11670
29;Antônio Gonçalves;11955
29;Aporá;17840
29;Apuarema;7274
29;Aracatu;12960
29;Araçás;12237
29;Araci;54903
29;Aramari;11519
29;Arataca;10904
29;Aratuípe;8848
29;Aurelino Leal;11079
29;Baianópolis;13979
29;Baixa Grande;20431
29;Banzaê;13251
29;Barra;54225
29;Barra da Estiva;20198
29;Barra do Choça;30831
29;Barra do Mendes;13128
29;Barra do Rocha;5515
29;Barreiras;158432
29;Barro Alto;15171
29;Barrocas;16225
29;Barro Preto;5312
29;Belmonte;23540
29;Belo Campo;17013
29;Biritinga;15989
29;Boa Nova;12039
29;Boa Vista do Tupim;18491
29;Bom Jesus da Lapa;70151
29;Bom Jesus da Serra;9768
29;Boninal;14518
29;Bonito;16999
29;Boquira;21486
29;Botuporã;10050
29;Brejões;14155
29;Brejolândia;10675
29;Brotas de Macaúbas;10705
29;Brumado;67468
29;Buerarema;18269
29;Buritirama;21374
29;Caatiba;6232
29;Cabaceiras do Paraguaçu;19010
29;Cachoeira;33659
29;Caculé;23407
29;Caém;8912
29;Caetanos;14671
29;Caetité;51184
29;Cafarnaum;18585
29;Cairu;18666
29;Caldeirão Grande;13452
29;Camacan;32023
29;Camaçari;309208
29;Camamu;35444
29;Campo Alegre de Lourdes;28839
29;Campo Formoso;71754
29;Canápolis;9694
29;Canarana;26468
29;Canavieiras;30722
29;Candeal;8109
29;Candeias;87820
29;Candiba;14415
29;Cândido Sales;24921
29;Cansanção;34929
29;Canudos;16832
29;Capela do Alto Alegre;11597
29;Capim Grosso;31055
29;Caraíbas;8659
29;Caravelas;22166
29;Cardeal da Silva;9395
29;Carinhanha;29118
29;Casa Nova;73092
29;Castro Alves;26369
29;Catolândia;3619
29;Catu;55222
29;Caturama;9303
29;Central;17293
29;Chorrochó;11221
29;Cícero Dantas;32636
29;Cipó;17402
29;Coaraci;16128
29;Cocos;18835
29;Conceição da Feira;22933
29;Conceição do Almeida;17087
29;Conceição do Coité;67394
29;Conceição do Jacuípe;33631
29;Conde;26223
29;Condeúba;17113
29;Contendas do Sincorá;4025
29;Coração de Maria;22391
29;Cordeiros;8667
29;Coribe;14108
29;Coronel João Sá;15549
29;Correntina;32243
29;Cotegipe;13756
29;Cravolândia;5352
29;Crisópolis;21219
29;Cristópolis;13981
29;Cruz das Almas;63923
29;Curaçá;35065
29;Dário Meira;10347
29;Dias d'Ávila;83705
29;Dom Basílio;12281
29;Dom Macedo Costa;4072
29;Elísio Medrado;8129
29;Encruzilhada;15914
29;Entre Rios;42014
29;Esplanada;37902
29;Euclides da Cunha;61112
29;Eunápolis;115360
29;Fátima;17801
29;Feira da Mata;5656
29;Feira de Santana;624107
29;Filadélfia;16314
29;Firmino Alves;5641
29;Floresta Azul;10525
29;Formosa do Rio Preto;26111
29;Gandu;32778
29;Gavião;4417
29;Gentio do Ouro;11284
29;Glória;15247
29;Gongogi;6852
29;Governador Mangabeira;20800
29;Guajeru;6371
29;Guanambi;85353
29;Guaratinga;20565
29;Heliópolis;12946
29;Iaçu;23950
29;Ibiassucê;8849
29;Ibicaraí;21083
29;Ibicoara;19990
29;Ibicuí;16262
29;Ibipeba;18421
29;Ibipitanga;14989
29;Ibiquera;4047
29;Ibirapitanga;23433
29;Ibirapuã;8740
29;Ibirataia;14476
29;Ibitiara;16463
29;Ibititá;17048
29;Ibotirama;27076
29;Ichu;6232
29;Igaporã;15661
29;Igrapiúna;12963
29;Iguaí;27006
29;Ilhéus;157639
29;Inhambupe;40720
29;Ipecaetá;14229
29;Ipiaú;45969
29;Ipirá;59281
29;Ipupiara;9954
29;Irajuba;7295
29;Iramaia;7874
29;Iraquara;25728
29;Irará;29305
29;Irecê;74050
29;Itabela;30901
29;Itaberaba;64795
29;Itabuna;214123
29;Itacaré;29051
29;Itaeté;16164
29;Itagi;12140
29;Itagibá;14331
29;Itagimirim;6784
29;Itaguaçu da Bahia;14650
29;Itaju do Colônia;6515
29;Itajuípe;20309
29;Itamaraju;64423
29;Itamari;7971
29;Itambé;22474
29;Itanagra;6433
29;Itanhém;19231
29;Itaparica;22440
29;Itapé;8300
29;Itapebi;10173
29;Itapetinga;77408
29;Itapicuru;36173
29;Itapitanga;10284
29;Itaquara;8375
29;Itarantim;19937
29;Itatim;14588
29;Itiruçu;12482
29;Itiúba;36140
29;Itororó;20394
29;Ituaçu;19095
29;Ituberá;28870
29;Iuiu;11038
29;Jaborandi;8176
29;Jacaraci;14855
29;Jacobina;80749
29;Jaguaquara;54913
29;Jaguarari;33915
29;Jaguaripe;19162
29;Jandaíra;10742
29;Jequié;156277
29;Jeremoabo;40832
29;Jiquiriçá;14576
29;Jitaúna;10470
29;João Dourado;25606
29;Juazeiro;219544
29;Jucuruçu;8856
29;Jussara;15241
29;Jussari;5706
29;Jussiape;5777
29;Lafaiete Coutinho;3663
29;Lagoa Real;15870
29;Laje;24214
29;Lajedão;3993
29;Lajedinho;3735
29;Lajedo do Tabocal;8591
29;Lamarão;8078
29;Lapão;27323
29;Lauro de Freitas;204669
29;Lençóis;11586
29;Licínio de Almeida;12357
29;Livramento de Nossa Senhora;46372
29;Luís Eduardo Magalhães;92671
29;Macajuba;11318
29;Macarani;19056
29;Macaúbas;50481
29;Macururé;7752
29;Madre de Deus;21754
29;Maetinga;2386
29;Maiquinique;10294
29;Mairi;18535
29;Malhada;16875
29;Malhada de Pedras;8326
29;Manoel Vitorino;12944
29;Mansidão;13822
29;Maracás;19973
29;Maragogipe;44902
29;Maraú;20664
29;Marcionílio Souza;10357
29;Mascote;13619
29;Mata de São João;47643
29;Matina;12359
29;Medeiros Neto;22741
29;Miguel Calmon;25771
29;Milagres;10838
29;Mirangaba;18603
29;Mirante;8264
29;Monte Santo;49145
29;Morpará;8476
29;Morro do Chapéu;35466
29;Mortugaba;12063
29;Mucugê;8725
29;Mucuri;42729
29;Mulungu do Morro;10469
29;Mundo Novo;27153
29;Muniz Ferreira;7464
29;Muquém do São Francisco;11479
29;Muritiba;29420
29;Mutuípe;22340
29;Nazaré;28661
29;Nilo Peçanha;14156
29;Nordestina;13197
29;Nova Canaã;16482
29;Nova Fátima;7830
29;Nova Ibiá;6518
29;Nova Itarana;8328
29;Nova Redenção;9126
29;Nova Soure;27047
29;Nova Viçosa;44170
29;Novo Horizonte;12653
29;Novo Triunfo;15445
29;Olindina;28373
29;Oliveira dos Brejinhos;21797
29;Ouriçangas;8575
29;Ourolândia;17567
29;Palmas de Monte Alto;21840
29;Palmeiras;9123
29;Paramirim;21777
29;Paratinga;32274
29;Paripiranga;29124
29;Pau Brasil;9550
29;Paulo Afonso;119213
29;Pé de Serra;13535
29;Pedrão;7438
29;Pedro Alexandre;16698
29;Piatã;16854
29;Pilão Arcado;35295
29;Pindaí;16308
29;Pindobaçu;20048
29;Pintadas;10353
29;Piraí do Norte;10050
29;Piripá;10253
29;Piritiba;25162
29;Planaltino;9415
29;Planalto;26581
29;Poções;46885
29;Pojuca;40401
29;Ponto Novo;14729
29;Porto Seguro;152529
29;Potiraguá;6623
29;Prado;28214
29;Presidente Dutra;15180
29;Presidente Jânio Quadros;12028
29;Presidente Tancredo Neves;28272
29;Queimadas;25428
29;Quijingue;27672
29;Quixabeira;8939
29;Rafael Jambeiro;22643
29;Remanso;41324
29;Retirolândia;14588
29;Riachão das Neves;22330
29;Riachão do Jacuípe;33498
29;Riacho de Santana;35757
29;Ribeira do Amparo;14631
29;Ribeira do Pombal;54097
29;Ribeirão do Largo;4896
29;Rio de Contas;12878
29;Rio do Antônio;15521
29;Rio do Pires;11672
29;Rio Real;41209
29;Rodelas;9548
29;Ruy Barbosa;30900
29;Salinas da Margarida;16047
29;Salvador;2900319
29;Santa Bárbara;20971
29;Santa Brígida;13917
29;Santa Cruz Cabrália;28058
29;Santa Cruz da Vitória;6241
29;Santa Inês;10583
29;Santaluz;37704
29;Santa Luzia;12308
29;Santa Maria da Vitória;39707
29;Santana;26792
29;Santanópolis;8987
29;Santa Rita de Cássia;28613
29;Santa Terezinha;10520
29;Santo Amaro;60190
29;Santo Antônio de Jesus;103204
29;Santo Estêvão;53666
29;São Desidério;34764
29;São Domingos;9085
29;São Félix;14784
29;São Félix do Coribe;15543
29;São Felipe;21083
